"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"6924",1197,1197,1053,1053,1200,1197,1197,1197,1197,1200,1197,1200,1197,1164,1200,NA,NA,NA,1197,1197,1197,1197,1194,1197,1197,1197,1197,1200,789,NA,1197,1197,1194,1191,1197,1065,1197,1200,1197,1194,1197,645,1197,NA,NA,1194,1197,1197,1194,1056,1197,1203,1194,1197,1062,1197,987,1197,1197,1197,1200,1053,1197,NA,1197,840,1197,1197,1107,1200,1194,1200,1197,1197,1197,1197,1197,1194,1197,1197,1197,1071,1197,1197,1197,1197,1197,1197,1197,900,1191,1197,1197,1191,1197,1197,1197,1065,1197,1197,786,1197,1194,1194,1197,1194,1197,1197,1197,1194,1200,1197,NA,1197,1197,1197,1197,1200,1197,1200,1200,1194,1005,1137,1194,1197,1197,1197,1197,1056,1197,1197,1194,1197,1197,1197,1065,1197,1197,1050,1197,1197,786,NA,1200,1197,1197,1197,1200,1197,1104,1200,1197,1194,NA,1200,1197,786,1065,1200,1194,1197,1185,1050,1197,1071,1197,1197,1194,1197,1200,1065,1197,NA,1197,1197,1197,1197,1197,1197,1197,1194,1197,1197,NA,1194,642,1197,1197,1197,1194,1287,591,1197,1197,1002,1197,NA,1206,942,1197,1143,1197,1197,1200,1197,1197,1197,1197,1197,1197,1197,1197,1197,261,1197,1197,1131,1053,1197,330,786,672,1140,786,1200,1200,1197,1194,1197,1197,1197,1197,1062,1197,888,1200,1197,1197,1197,1140,1197,1197,1197,1197,1194,783,1197,1197,1197,1197,1200,1197,1197,1200,1197,1197,1074,1071,1065,1020,1200,1197,1197,1197,1110,1197,1200,1194,1197,1197,1197,1194,1197,1197,1197,1062,1194,1197,1197,1194,1197,1053,1200,1197,1197,1197,1197,1197,1197,1197,1197,1194,1197,1197,1197,1146,1062,1197,1197,1200,1197,1197,1197,1197,1062,1194,1197,1197,900,786,1197,1200,1197,1062,360,1200,1185,1197,1194,1071,1197,1197,1086,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197,NA,150,NA,NA,NA,NA,180,150,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,147,150,423,NA,150
"7333",378,399,408,393,186,399,408,216,399,408,399,393,399,399,408,399,399,NA,399,399,378,408,NA,399,399,408,399,393,318,NA,408,396,393,153,399,393,237,399,399,237,387,309,399,NA,NA,393,399,237,393,399,408,399,393,399,408,399,399,405,399,399,399,405,399,NA,399,399,402,399,354,393,387,408,408,255,390,408,399,399,408,399,378,363,402,237,408,396,399,399,402,393,NA,399,408,393,399,399,408,NA,408,399,399,237,402,393,237,393,399,399,399,399,399,399,399,408,393,399,408,399,399,399,393,408,NA,399,393,408,399,237,399,408,408,408,387,399,399,237,402,408,390,399,399,399,396,399,399,408,399,408,399,399,393,399,399,387,NA,399,399,393,393,393,384,393,213,399,399,399,399,399,177,399,408,231,408,NA,399,399,399,399,396,NA,393,393,399,NA,NA,399,399,399,408,267,393,399,408,408,399,408,399,408,408,390,399,399,399,399,393,399,399,399,399,399,357,393,399,399,399,339,402,330,408,399,399,NA,402,357,399,399,399,399,387,408,399,393,408,408,393,354,408,399,399,408,213,393,408,399,399,237,393,408,399,408,399,399,399,399,399,399,408,399,399,237,399,399,408,408,408,399,402,405,393,399,399,399,393,393,408,231,396,387,393,408,393,408,405,408,399,399,408,399,399,399,381,399,399,399,408,399,393,399,408,402,237,399,237,399,399,393,312,399,399,186,267,399,399,399,399,399,408,387,237,402,399,399,408,399,NA,333,180,255,NA,NA,NA,NA,NA,NA,NA,405,NA,321,NA,NA,NA,NA,NA,408,306,252,NA,NA,234,126,NA,204,270,399,NA,NA,NA,NA,NA
"6792",390,678,657,435,381,678,678,462,594,678,501,666,678,192,435,600,711,NA,678,672,276,678,216,708,NA,600,678,711,NA,NA,678,516,612,711,561,705,612,600,NA,NA,615,150,711,NA,NA,600,NA,612,603,528,324,600,702,600,678,678,591,462,558,678,600,663,669,NA,708,NA,711,678,468,630,699,534,597,204,612,609,663,672,699,258,600,147,603,591,612,597,519,711,711,NA,147,711,678,678,597,678,600,534,534,711,687,201,711,612,612,600,672,672,630,681,711,711,711,381,711,708,678,678,678,672,711,501,711,411,612,711,462,678,711,672,678,681,612,678,711,612,711,630,603,NA,711,711,711,NA,678,600,678,711,543,600,711,678,675,600,NA,678,678,600,543,600,711,699,534,711,516,717,678,600,603,603,678,342,612,NA,678,534,543,678,678,621,609,489,588,597,711,588,609,588,NA,354,612,693,612,711,537,600,672,600,516,372,630,711,711,630,600,600,663,630,711,600,600,594,630,675,600,588,612,267,534,585,600,600,516,672,621,600,675,681,600,711,600,678,627,435,594,399,720,711,612,672,492,666,711,711,678,444,603,294,678,459,678,594,672,678,432,678,678,681,570,648,711,678,642,711,465,240,711,NA,NA,690,678,600,612,666,600,600,669,699,708,600,573,678,666,501,594,672,672,678,711,678,600,711,714,711,711,678,612,444,678,603,600,672,501,672,678,678,489,678,546,213,612,678,678,600,672,579,678,NA,492,663,681,594,672,600,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6379",219,294,162,NA,153,294,255,87,NA,252,291,252,294,NA,252,NA,NA,NA,NA,291,147,252,NA,294,NA,NA,294,NA,NA,NA,NA,162,252,252,NA,NA,282,NA,219,NA,291,NA,288,NA,NA,NA,174,282,NA,NA,162,NA,156,279,87,294,NA,255,252,NA,NA,NA,NA,NA,255,NA,NA,294,NA,291,285,NA,294,NA,288,255,291,252,255,NA,270,NA,282,NA,165,135,NA,NA,NA,NA,NA,NA,291,285,222,NA,270,129,90,NA,NA,NA,252,291,162,159,291,255,162,NA,NA,123,246,NA,81,NA,294,NA,294,291,NA,NA,288,135,NA,NA,NA,219,111,NA,294,255,213,288,291,282,NA,294,252,NA,NA,294,165,NA,NA,255,294,258,NA,285,NA,249,288,NA,NA,NA,294,NA,NA,219,288,NA,NA,NA,NA,NA,NA,294,NA,NA,276,NA,291,NA,NA,NA,NA,294,294,NA,NA,285,NA,NA,288,NA,NA,261,NA,NA,252,210,NA,NA,204,132,252,288,114,NA,NA,288,NA,NA,NA,180,162,252,288,288,291,NA,264,288,240,NA,252,126,NA,285,NA,147,291,288,192,NA,291,234,273,NA,252,162,NA,162,90,NA,NA,288,291,288,NA,NA,294,NA,291,NA,162,NA,294,252,NA,NA,NA,294,NA,NA,NA,252,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,159,NA,294,294,258,162,162,162,NA,NA,288,228,NA,252,NA,288,NA,291,NA,276,294,162,NA,291,285,NA,294,135,NA,NA,255,NA,NA,132,NA,291,294,291,NA,291,NA,NA,144,294,279,288,NA,NA,189,NA,NA,NA,NA,111,165,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5304",387,597,609,609,495,609,609,609,NA,609,609,609,609,441,507,570,252,NA,609,609,501,609,498,609,543,NA,609,507,NA,NA,501,609,516,609,609,390,609,594,501,NA,609,162,609,NA,NA,609,609,498,609,489,501,609,609,609,522,609,609,570,609,609,609,609,309,NA,609,504,606,609,606,609,609,561,609,NA,609,609,609,609,609,NA,609,162,609,609,609,609,609,609,501,NA,387,609,609,609,570,609,597,570,501,609,609,384,609,609,609,609,609,609,609,609,609,609,NA,255,609,525,609,609,609,609,609,498,609,162,609,609,NA,609,609,507,609,609,609,609,609,609,609,609,609,NA,609,609,609,NA,609,501,609,609,609,609,NA,609,609,498,NA,609,609,495,402,606,609,609,123,609,387,609,609,609,609,NA,600,171,609,NA,609,93,609,609,609,609,501,609,609,606,NA,546,609,609,423,459,609,312,609,609,570,609,609,609,609,471,501,609,609,609,609,570,609,609,609,384,609,609,609,609,609,507,609,501,501,609,558,609,609,318,609,534,609,609,609,609,609,222,609,609,384,NA,609,609,609,609,459,609,609,561,609,201,609,528,609,609,609,609,609,609,609,609,609,609,609,531,609,609,327,501,NA,393,609,507,498,612,609,609,609,609,609,609,609,564,609,609,609,609,609,609,609,609,609,609,609,609,597,609,609,429,609,609,609,501,609,609,507,609,609,609,609,609,612,612,NA,NA,381,609,609,609,609,561,609,111,609,609,609,609,609,495,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454",405,612,612,NA,276,537,612,195,NA,612,612,609,612,396,456,411,408,NA,612,612,441,612,393,600,330,612,543,465,NA,NA,573,NA,597,597,573,573,597,573,444,417,612,NA,597,NA,NA,537,288,594,612,438,486,612,576,612,522,612,405,561,612,612,534,573,531,NA,579,NA,495,612,537,612,600,537,612,NA,597,612,612,612,612,NA,609,189,597,168,612,504,612,465,612,NA,402,408,612,612,612,612,597,537,387,612,498,138,597,594,555,600,396,612,612,612,594,513,597,474,405,612,612,612,612,612,612,543,NA,231,597,597,108,522,612,615,612,612,597,612,612,594,612,612,597,NA,612,612,609,486,612,504,612,447,573,573,612,612,612,594,NA,537,612,495,174,534,555,612,84,567,408,612,537,NA,333,612,612,276,612,NA,612,318,537,612,519,189,438,558,612,567,609,558,561,612,99,NA,558,609,558,522,447,591,612,597,378,174,564,597,612,609,609,447,573,612,597,522,597,408,552,531,558,366,612,447,NA,612,534,408,411,354,612,429,609,573,600,612,612,555,327,612,558,NA,573,597,612,612,435,612,612,612,612,165,507,432,612,612,612,531,612,612,NA,612,612,612,357,534,534,552,390,612,333,498,537,612,447,612,612,612,597,612,456,588,435,519,612,537,597,612,573,603,531,558,534,612,612,603,609,612,612,561,612,612,597,408,612,597,420,432,498,612,612,537,573,612,444,141,237,612,612,597,447,447,480,NA,579,612,612,570,612,495,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866",252,513,873,NA,NA,513,855,366,558,873,759,861,381,381,258,705,498,NA,855,861,513,717,513,855,579,498,363,669,NA,NA,873,702,855,714,252,564,639,477,561,NA,654,156,861,NA,NA,870,510,492,780,273,357,450,756,513,450,381,516,381,855,813,702,672,594,NA,855,402,561,861,426,873,648,504,864,156,846,381,855,840,861,474,696,273,585,NA,414,576,513,477,756,NA,513,513,513,834,498,513,753,489,504,600,477,180,837,873,618,858,513,828,561,720,531,522,861,252,870,786,513,861,573,861,564,456,861,192,855,864,153,876,882,861,765,696,585,714,873,855,864,381,855,NA,561,513,843,420,873,252,855,819,519,540,732,573,654,642,NA,861,855,732,387,822,876,855,NA,501,471,600,561,513,405,723,861,342,555,NA,501,360,561,861,861,NA,504,597,729,522,861,480,492,612,258,204,813,510,555,561,516,720,861,219,306,309,840,861,612,609,864,561,633,561,861,495,552,573,549,861,498,465,840,567,297,561,450,117,489,390,873,588,855,573,555,528,480,567,375,573,573,267,573,555,588,531,360,609,513,816,861,198,471,573,513,861,861,762,858,513,468,870,645,636,735,564,855,636,735,513,288,555,600,561,483,861,381,381,852,585,381,477,567,543,873,555,471,840,855,684,555,240,555,513,513,573,873,873,564,861,513,864,555,381,870,288,513,684,339,618,855,573,NA,861,381,93,267,513,873,855,336,237,675,156,222,519,855,462,513,381,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7361",93,570,576,87,NA,570,NA,360,NA,570,NA,261,558,NA,NA,186,534,NA,555,NA,NA,NA,NA,570,NA,NA,NA,90,NA,NA,423,261,261,87,264,NA,552,NA,NA,NA,264,NA,570,NA,NA,552,477,261,534,NA,NA,NA,261,90,NA,558,NA,477,576,264,174,153,264,NA,552,NA,NA,558,NA,NA,555,NA,NA,NA,138,573,540,NA,570,NA,264,NA,261,NA,570,570,267,174,264,NA,NA,90,573,NA,63,573,NA,NA,87,174,174,NA,261,546,261,87,270,558,552,NA,NA,303,264,NA,261,564,570,573,276,558,465,90,537,150,261,264,477,561,NA,NA,570,555,261,264,558,555,456,573,552,NA,264,570,243,NA,567,90,570,573,NA,153,NA,264,NA,387,NA,NA,570,264,NA,87,87,264,NA,90,NA,NA,342,570,NA,NA,174,NA,NA,NA,90,NA,NA,573,444,NA,NA,483,483,90,261,87,174,252,NA,NA,552,462,NA,174,90,537,540,90,342,NA,558,570,558,90,555,78,561,561,543,NA,90,NA,183,NA,90,NA,549,NA,NA,477,90,NA,297,90,87,261,540,561,555,174,NA,264,570,339,NA,NA,NA,261,576,NA,87,NA,576,264,264,NA,174,174,573,561,90,NA,264,570,NA,264,570,567,NA,NA,264,510,90,90,249,90,NA,NA,NA,573,570,477,NA,264,90,174,NA,261,264,90,87,558,153,261,NA,174,NA,570,558,174,174,552,264,NA,570,174,534,NA,519,261,NA,90,NA,576,570,264,NA,561,NA,NA,276,573,567,540,NA,NA,261,NA,261,90,264,405,558,NA,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5926",282,819,819,NA,501,774,819,441,639,810,720,678,807,195,528,576,NA,NA,819,738,402,819,678,819,492,792,699,294,NA,NA,498,690,738,738,486,NA,738,684,744,375,753,198,819,NA,NA,819,477,717,717,102,819,738,717,639,597,807,702,672,735,816,609,369,669,NA,738,546,354,819,393,798,810,609,819,NA,759,798,819,672,819,474,774,501,738,393,807,582,699,792,NA,NA,NA,666,819,798,639,798,378,720,288,795,735,195,717,810,NA,747,819,738,738,819,615,738,NA,456,717,714,819,750,819,717,732,543,NA,450,738,753,357,798,807,819,819,738,798,816,816,738,744,819,738,NA,780,738,738,714,798,723,819,819,NA,597,720,723,819,726,NA,816,819,1032,234,NA,717,681,435,666,540,591,798,819,600,717,795,258,819,NA,807,546,810,819,819,633,NA,651,633,654,819,450,NA,717,174,NA,792,315,759,759,453,747,735,504,636,330,732,780,816,636,798,297,723,717,738,603,759,798,525,738,759,345,675,198,492,819,195,372,576,366,432,618,819,798,753,210,573,798,633,717,798,111,603,819,798,774,315,315,819,717,735,336,696,798,819,732,798,738,798,819,465,819,744,819,390,300,816,777,558,549,639,564,618,NA,660,480,819,711,717,393,648,597,573,NA,738,375,717,819,702,807,243,735,549,798,807,714,810,738,717,738,819,798,738,615,738,774,NA,762,705,702,819,771,540,738,705,NA,144,819,798,738,NA,546,750,195,633,477,819,669,807,567,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4848",1626,1593,1593,1401,1509,1242,1635,1086,1563,1635,1632,1635,1488,1368,282,1272,1581,NA,1635,1632,1344,1593,1317,1593,1617,1440,1281,1398,NA,NA,1503,1188,1623,1623,1596,1395,1632,1596,1353,1539,1632,1296,1632,NA,NA,1632,1428,1614,1623,1452,1332,1593,1632,1188,1638,1593,1374,1611,1635,1635,1593,1617,1635,NA,1515,1176,1638,1062,1587,1635,1632,1635,1593,1362,1629,1434,1629,1635,1593,1179,1593,1398,1632,1329,1593,1065,1392,1593,1344,699,NA,1635,1593,1635,1635,1635,1605,1599,1599,1347,1527,1365,1632,1623,1479,1632,1593,1929,1581,1635,1593,1635,1452,1227,1599,1635,1593,1623,1593,1635,1449,1623,1632,1299,1632,1638,1485,1638,1638,1626,1407,1596,1632,1632,1635,1632,1638,1494,1632,1242,363,1578,1635,1593,1635,1629,1593,1593,1596,1596,1632,1635,1629,1632,NA,1635,1593,1596,1500,1617,1632,1638,1221,1632,1125,1470,1335,1593,1275,1632,1635,1470,1479,NA,1635,1347,1578,1635,1593,1146,1632,1632,1593,1596,1629,1593,1623,1602,990,1245,1632,1599,1632,1629,1236,1632,1635,1329,1056,1095,1635,375,1635,1464,1638,1449,1599,1476,1632,1053,363,1599,1635,1431,1605,927,1626,1620,1293,1587,1605,1206,1632,1626,1635,1629,1629,1638,1632,1557,1620,1629,1635,1329,1638,780,1596,1629,1632,1476,1506,1383,1638,1635,1632,1602,1632,1599,1473,1392,1635,1635,1635,1593,1599,1635,1413,1635,1617,1386,1275,1635,1299,1638,1371,1512,1638,1638,1632,1596,1557,1167,1590,1614,1242,1605,1779,1623,1626,1635,1623,1578,1449,1635,1635,1596,1596,1593,1635,1281,1614,1593,1620,1599,1593,339,1632,1293,1635,1632,1365,1632,1632,1596,1593,1635,1614,1632,1527,345,1443,1287,1635,375,1605,1368,1635,1185,1359,1203,1635,1596,1635,1599,1638,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,1629,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6398",NA,378,378,NA,NA,378,378,NA,NA,246,378,378,378,135,NA,NA,NA,NA,378,135,NA,NA,NA,NA,273,135,312,NA,NA,NA,NA,246,378,135,144,NA,NA,144,NA,NA,NA,NA,378,NA,NA,378,189,NA,252,NA,NA,330,312,312,378,378,NA,246,378,138,NA,378,378,NA,378,NA,NA,246,135,378,378,NA,246,NA,NA,180,378,135,246,NA,204,NA,NA,NA,180,246,378,246,NA,NA,NA,NA,378,NA,225,345,NA,NA,168,NA,NA,NA,135,378,NA,378,378,246,NA,NA,159,NA,378,NA,NA,NA,246,NA,360,378,NA,NA,378,NA,NA,NA,NA,378,NA,144,378,378,NA,378,NA,378,NA,NA,378,NA,NA,378,246,NA,135,372,378,378,NA,NA,NA,NA,243,NA,NA,NA,252,NA,NA,192,276,NA,NA,324,135,NA,330,378,NA,NA,NA,93,246,NA,NA,NA,NA,246,135,NA,NA,336,NA,NA,378,135,378,NA,NA,NA,135,NA,NA,NA,NA,159,NA,NA,342,NA,NA,378,369,NA,231,NA,378,375,378,NA,NA,NA,357,135,312,NA,NA,183,NA,246,NA,NA,NA,NA,120,NA,378,NA,135,309,NA,135,366,NA,NA,NA,NA,156,378,378,NA,NA,378,NA,NA,NA,135,NA,378,231,135,210,NA,378,NA,135,NA,NA,NA,NA,129,NA,141,NA,NA,NA,NA,NA,135,156,378,135,381,NA,309,NA,264,NA,378,NA,288,210,87,378,NA,NA,NA,378,246,NA,135,378,NA,NA,378,135,378,NA,135,378,NA,330,NA,NA,378,378,180,378,NA,NA,NA,378,NA,378,NA,NA,NA,NA,336,279,312,309,342,93,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6797",378,639,654,543,537,639,639,444,528,195,657,585,639,333,357,588,528,NA,642,654,510,639,528,477,543,NA,588,408,NA,NA,573,654,639,891,522,573,813,528,543,NA,657,183,447,NA,NA,639,459,882,873,513,639,540,639,504,528,654,462,495,654,594,654,891,573,NA,639,510,573,NA,579,588,888,573,654,348,666,195,921,654,654,498,528,225,882,543,639,333,654,462,573,NA,129,573,654,588,543,642,543,507,543,477,543,234,873,885,711,882,657,645,654,573,630,543,NA,75,642,654,444,654,654,654,591,654,642,357,819,588,531,657,600,588,588,651,819,654,618,885,585,657,867,279,657,642,444,804,654,612,639,657,654,639,804,654,654,639,NA,585,NA,543,315,474,888,573,384,543,204,525,654,654,117,588,660,435,639,NA,639,492,588,654,444,576,573,822,594,579,639,330,528,579,378,567,885,588,195,588,582,642,654,639,363,390,654,657,639,543,570,654,642,654,444,588,588,588,528,651,639,528,402,570,NA,588,654,522,657,465,462,588,654,657,588,573,591,597,591,588,588,501,573,654,654,453,456,567,639,654,654,333,519,474,639,528,597,612,666,651,573,573,378,573,528,573,639,657,537,528,522,570,573,573,882,657,639,573,819,573,405,642,528,NA,642,534,651,654,606,657,588,573,573,798,654,654,654,654,573,654,654,654,903,468,657,816,573,75,777,624,654,573,639,654,447,267,267,639,654,642,576,417,558,378,708,543,639,393,657,483,666,324,NA,NA,NA,NA,NA,NA,NA,NA,195,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7296",252,171,279,NA,NA,276,279,279,246,252,237,252,252,NA,255,171,84,NA,NA,279,171,279,NA,252,NA,270,252,246,NA,NA,252,171,252,171,171,246,252,NA,NA,NA,NA,171,252,NA,NA,279,252,252,NA,NA,NA,NA,246,171,171,171,NA,84,252,252,252,225,252,NA,252,NA,246,252,171,276,NA,NA,NA,NA,252,252,198,171,267,180,252,198,204,171,279,NA,252,252,246,NA,246,252,171,249,252,252,84,NA,252,NA,207,156,279,252,NA,252,171,252,252,NA,252,171,171,171,279,NA,84,171,189,252,246,NA,252,171,252,246,195,246,246,249,246,279,252,252,NA,252,246,252,240,NA,252,252,246,279,252,273,276,279,252,252,198,NA,NA,252,NA,246,252,NA,171,252,174,273,252,252,NA,171,249,252,171,252,279,171,252,NA,279,252,171,252,171,NA,246,246,NA,NA,NA,279,NA,NA,NA,NA,252,171,84,168,NA,252,252,NA,195,171,279,252,279,NA,267,NA,279,NA,252,NA,171,246,198,252,252,246,252,252,171,171,252,NA,NA,402,252,252,279,246,NA,246,252,246,279,NA,174,NA,NA,252,246,171,NA,246,252,171,279,NA,252,174,252,78,246,252,171,252,252,252,252,252,246,171,240,252,171,246,NA,252,246,246,171,252,171,84,252,246,171,NA,219,267,252,171,171,252,195,171,237,198,252,279,171,195,252,276,168,198,252,252,249,NA,279,279,246,NA,NA,198,273,240,198,279,171,NA,NA,252,252,252,NA,NA,252,NA,84,276,192,198,84,NA,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6631",801,801,804,627,381,801,804,627,477,801,801,801,801,501,NA,579,219,NA,801,798,768,801,NA,801,234,801,675,210,NA,NA,801,657,801,735,NA,429,699,420,NA,NA,801,NA,795,NA,NA,801,NA,801,564,210,225,795,696,801,627,801,NA,207,795,NA,NA,609,801,NA,804,306,NA,801,495,696,630,NA,801,NA,564,801,801,783,801,NA,801,NA,798,471,801,801,801,699,699,NA,NA,801,798,NA,699,699,699,NA,NA,696,633,381,801,753,699,798,261,804,804,801,711,NA,804,624,780,801,801,801,801,801,792,801,792,627,630,801,372,801,801,798,801,804,801,795,801,801,798,801,801,NA,801,801,801,NA,777,702,801,801,639,621,495,801,801,NA,NA,792,801,612,NA,801,738,798,165,801,516,342,801,876,141,NA,801,NA,798,NA,633,702,801,783,801,174,726,801,NA,147,801,567,NA,NA,NA,132,630,699,801,801,NA,801,801,297,174,NA,801,801,801,NA,762,411,534,534,801,534,801,NA,630,801,801,210,798,NA,612,801,369,NA,534,315,462,801,783,708,540,411,801,717,729,429,237,132,801,801,801,798,267,NA,801,807,795,150,612,NA,801,801,801,795,795,801,801,795,801,801,246,483,801,NA,699,594,NA,699,732,NA,NA,798,801,801,564,771,801,801,558,351,801,693,564,630,NA,762,633,708,462,801,801,801,801,801,795,NA,801,804,564,243,804,798,783,699,798,444,801,NA,807,798,693,NA,597,801,801,801,171,423,801,NA,801,753,801,702,801,597,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
