"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"6299",354,432,432,432,393,432,432,435,NA,423,432,423,432,432,303,426,207,NA,432,432,435,432,432,432,408,NA,432,411,NA,NA,NA,432,432,423,NA,NA,432,NA,432,NA,432,NA,432,NA,NA,432,NA,432,432,150,NA,432,432,432,432,432,429,432,432,438,423,432,432,NA,432,NA,432,432,432,411,NA,NA,432,NA,NA,432,432,432,432,NA,432,NA,432,366,432,432,432,411,435,NA,NA,432,435,153,387,438,432,NA,432,NA,432,NA,432,432,432,432,432,432,432,432,432,NA,432,432,432,423,432,423,423,423,432,432,432,324,432,432,414,432,432,432,432,432,432,432,432,432,432,429,432,NA,432,432,432,438,423,384,432,432,NA,432,405,423,432,432,NA,423,423,NA,423,423,432,411,267,432,216,NA,432,432,432,435,423,423,432,NA,432,429,432,432,432,225,NA,432,117,423,432,432,NA,432,432,NA,432,432,432,423,432,432,432,432,150,237,432,432,432,432,423,432,432,432,432,432,432,432,432,432,432,NA,432,423,NA,432,432,NA,276,423,423,432,429,432,NA,432,423,432,432,432,432,NA,156,432,432,432,NA,411,432,432,432,144,384,432,432,432,438,363,432,423,NA,438,432,432,NA,411,NA,432,432,432,381,NA,NA,432,432,429,432,432,216,432,411,432,NA,432,432,432,NA,432,432,432,429,432,NA,432,432,432,432,432,432,432,432,432,432,390,432,432,432,432,NA,411,432,411,NA,432,438,NA,432,429,423,432,438,NA,423,NA,432,411,432,354,432,432,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA
"5960",765,1131,1128,990,690,1131,1119,621,1122,867,1134,891,1131,981,849,966,1047,NA,1137,1122,1131,1089,822,1134,1050,1110,1131,876,NA,NA,1068,1137,1113,1131,864,525,1377,1134,1020,885,1143,636,1134,NA,NA,1086,882,1041,1131,621,771,1134,1035,1131,708,1131,921,990,1122,1137,1134,906,1137,NA,1134,765,927,1131,873,1113,1134,1131,1131,465,1131,1092,1122,129,1188,951,1041,558,1089,561,1092,1062,1131,1119,876,108,804,1131,1131,978,1113,1137,1131,NA,819,993,933,324,1065,1077,1071,1125,933,1134,1134,1131,1122,1089,1140,1044,1014,1134,1128,894,1122,1134,939,1113,NA,768,1077,1068,816,960,960,951,1125,1131,1107,1134,1134,1116,1134,1131,1140,786,1134,1134,1140,756,894,1131,1131,963,894,1137,1071,894,1122,918,NA,894,1107,1005,747,1131,981,1122,456,858,702,1038,1131,1131,840,843,1137,738,1125,NA,1131,1131,1131,1131,1131,759,960,981,1131,966,1140,876,1131,840,492,852,1068,1131,1131,1134,978,1131,1131,1134,1044,936,1134,1134,1029,1122,867,1122,1041,1131,1131,885,783,960,966,1119,1131,690,1131,843,840,1131,1134,969,981,951,1134,1122,1122,1137,972,849,1134,1137,1122,954,960,741,924,1119,1140,1128,591,981,1131,1134,1125,849,1125,1017,1131,948,1137,1131,1131,1107,1137,1137,1137,1131,774,936,1137,1131,903,849,657,846,984,915,795,1125,1131,1131,1065,1122,1131,1110,1131,1095,1134,1113,1074,1143,1104,1137,1137,1122,1137,1131,1131,1128,1131,507,1125,768,1122,1131,636,984,1149,1128,885,1122,NA,1035,1131,1014,1068,1125,1128,225,1134,1107,894,1134,1131,756,840,822,798,816,1131,858,966,1053,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA
"5913",1194,933,1197,1197,939,1197,1152,987,1119,1197,1197,1188,1197,1197,987,906,990,NA,1194,1197,837,1197,984,840,1131,987,951,1179,NA,NA,1191,1200,1197,102,1149,1191,1059,1146,210,1197,1197,687,1197,NA,NA,1197,1110,987,1197,810,963,1191,987,1197,1008,1197,1374,1089,1197,1185,1197,948,1182,NA,1197,933,1191,1197,864,1197,1197,1131,1197,930,1197,1197,1191,1197,1194,948,1191,1023,1005,1092,1194,1197,1197,1191,1191,567,NA,1182,1197,996,987,1194,1197,987,1332,1095,1191,1146,1197,1197,987,1197,1197,804,1152,1191,1191,1128,1197,837,1197,1197,1197,1197,1197,1197,1191,672,1197,984,1197,1041,987,1194,1191,1191,210,1197,1197,1197,1197,1197,1191,1197,1197,990,1197,1197,1203,930,1197,753,1197,1197,1023,1197,987,1197,1191,1188,NA,1197,1104,1191,1410,1197,1197,1182,1173,1197,987,753,1197,1116,1197,1191,1197,1188,1197,NA,1191,870,1197,1152,1197,987,1191,1197,981,1197,1191,936,984,936,951,840,987,987,1197,1197,966,1197,1197,1197,1197,1101,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1023,1194,984,1191,1197,1197,1176,1197,1170,987,990,987,1197,1155,1197,981,1191,975,987,1191,1197,975,1200,996,975,909,1143,1191,1203,1197,1131,972,906,1197,1197,1197,1197,975,1197,1191,1173,1194,1191,1197,1197,1185,1194,1191,1191,981,1191,1194,990,861,630,981,1152,1191,987,1197,1197,1197,1197,972,1197,1197,1173,1035,1197,1197,1029,987,993,1197,1194,1137,1101,1197,1197,792,1197,1197,1197,867,1197,1197,1197,1140,1197,1197,1191,990,1014,1182,1197,1008,909,1197,1194,516,1131,675,1197,1197,1167,867,1137,660,1092,1143,1191,1110,1143,984,1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,210,NA,NA,NA,NA,NA
"7067",276,396,396,NA,339,354,354,306,339,396,396,396,396,276,144,462,348,NA,396,396,270,396,NA,396,333,396,354,324,NA,NA,396,396,387,381,375,NA,393,396,NA,381,396,270,396,NA,NA,396,300,396,396,270,NA,396,375,339,318,396,NA,312,396,378,354,387,378,NA,396,NA,396,396,363,396,396,384,396,207,396,360,381,396,396,339,336,237,381,396,384,363,357,354,396,162,288,378,396,396,396,396,282,396,396,339,381,330,396,396,396,387,396,381,396,396,381,348,393,300,396,354,396,396,381,354,381,348,NA,297,381,354,315,339,396,396,396,354,390,396,396,396,396,393,396,NA,384,396,396,348,396,363,396,396,342,351,396,396,396,375,NA,396,396,339,231,342,363,396,288,375,213,279,321,351,351,339,396,NA,378,NA,354,450,381,396,396,162,NA,366,333,339,396,276,321,396,300,348,378,396,396,702,339,396,396,312,255,279,396,381,396,381,396,333,339,354,396,363,396,201,NA,396,348,339,396,189,375,396,675,702,270,390,342,381,396,396,396,264,354,396,231,396,342,270,339,396,396,396,342,381,396,396,381,312,375,381,396,312,390,354,339,396,345,387,396,399,333,396,366,354,348,333,NA,NA,NA,396,393,396,396,396,396,381,270,690,363,363,396,270,384,387,387,387,270,396,336,396,396,312,375,396,324,333,396,396,381,300,381,381,396,354,360,312,396,375,684,396,333,285,348,396,336,396,339,270,342,279,372,324,396,339,381,276,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6979",807,810,810,810,810,810,810,798,810,807,810,810,810,801,786,810,810,NA,810,798,801,810,810,543,810,810,810,807,516,NA,810,576,267,402,810,810,810,810,810,810,810,573,810,NA,NA,810,810,810,807,810,810,810,810,810,810,810,693,810,810,810,810,663,762,NA,810,810,810,810,810,810,810,810,810,804,810,810,810,807,810,810,810,810,810,777,810,807,810,807,810,651,801,810,810,810,807,810,810,810,792,807,810,675,810,810,810,810,810,810,810,810,810,807,NA,810,810,810,345,810,810,810,801,807,810,810,810,810,810,810,810,810,810,810,810,810,807,810,807,810,810,810,807,807,768,801,810,810,810,810,810,810,810,810,810,810,NA,810,774,810,807,810,810,810,447,810,810,810,810,810,810,810,810,810,810,NA,810,810,810,810,810,762,810,801,810,810,NA,810,810,810,801,810,810,810,810,810,810,810,810,810,810,810,810,810,807,810,810,810,810,810,810,810,810,807,810,810,810,810,810,306,810,810,810,810,753,810,747,810,810,810,810,810,810,810,735,810,807,759,810,810,810,810,810,810,810,810,810,810,810,807,810,810,810,810,810,810,810,810,810,708,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,798,810,810,810,810,810,807,810,810,810,810,810,810,810,810,810,810,807,810,810,810,810,810,750,810,810,810,810,810,810,810,810,810,792,810,810,810,810,804,810,810,789,810,810,810,810,810,810,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4744",NA,333,354,NA,300,348,333,237,336,348,333,330,309,282,237,303,159,NA,333,285,303,NA,NA,306,333,303,NA,252,NA,NA,NA,129,291,336,291,NA,336,345,300,NA,285,198,NA,NA,NA,240,294,333,291,216,288,345,291,303,219,339,336,306,345,336,345,336,NA,NA,306,NA,NA,348,237,282,288,300,348,303,129,345,285,NA,381,300,285,84,156,NA,345,348,309,282,297,NA,NA,336,357,NA,303,336,255,NA,204,NA,282,288,NA,282,291,285,354,306,357,NA,NA,345,303,303,330,345,351,330,306,345,252,NA,429,306,336,333,NA,174,279,282,303,336,291,261,282,333,NA,NA,345,NA,NA,348,339,NA,345,318,348,348,345,216,246,345,279,201,NA,330,306,NA,303,348,336,243,NA,240,NA,273,303,348,NA,237,345,288,348,NA,237,303,348,348,351,NA,282,285,240,216,282,240,NA,285,300,318,285,300,99,129,153,99,300,NA,210,237,243,129,300,NA,330,240,237,300,333,99,NA,246,327,129,99,279,315,351,NA,303,99,285,330,NA,351,285,285,NA,288,279,345,NA,300,NA,255,NA,339,345,333,312,294,NA,354,NA,279,297,321,252,339,324,333,258,NA,306,204,336,336,NA,279,NA,336,NA,237,297,NA,333,252,252,240,354,348,303,309,273,309,129,336,297,360,300,291,336,336,300,336,345,300,348,300,303,159,324,303,300,357,348,336,150,336,132,NA,84,339,84,348,249,336,282,321,84,252,351,345,NA,336,336,330,84,297,150,324,309,333,342,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5339",1716,1689,1707,1185,915,1731,1074,1590,NA,1662,1731,702,1734,876,495,108,1041,NA,1752,1629,1320,1740,1353,1734,1752,1494,165,387,NA,NA,762,1680,1254,1401,1362,NA,1404,1647,1401,78,1734,108,1737,NA,NA,1626,1062,NA,936,135,1737,1707,1662,1650,321,1734,501,1314,1668,NA,1692,618,1029,NA,1734,456,NA,1734,1113,1734,1632,NA,1734,NA,1761,NA,1722,1734,1740,267,1584,NA,1410,612,1533,1071,1707,204,1650,339,NA,NA,1707,1707,1707,1752,1674,876,207,NA,1563,567,1401,1524,1239,1650,1707,1734,1365,1578,NA,1689,1734,1284,1743,1593,1059,1728,1707,1734,NA,1341,1773,1134,1608,1704,738,1731,1554,1413,1734,1746,1209,1749,1707,1530,1554,1734,1320,NA,NA,1734,1734,NA,1722,1479,1731,1734,1668,1542,NA,1725,1698,1413,NA,1695,1707,1746,567,621,1506,NA,789,1692,1380,246,1830,1734,267,561,1281,1101,1734,NA,1692,777,1614,1734,1734,NA,1380,915,432,1527,1749,1251,615,1428,852,744,1470,1737,1365,1224,NA,192,1707,NA,738,609,1734,1719,1638,1332,1578,1599,1614,1734,1749,741,NA,1338,1335,1485,1056,NA,1383,78,NA,1734,NA,NA,534,234,NA,1584,1722,1296,1716,NA,1644,1611,204,1194,1365,117,108,1749,1722,1707,NA,NA,1734,1521,NA,174,1314,1689,1734,1389,1752,789,1746,1707,1623,1746,1734,1776,1422,1164,NA,1737,1194,1485,972,NA,111,NA,1548,1734,1734,1734,1512,399,1707,606,147,858,1737,NA,1326,NA,NA,1734,1734,1389,714,1734,1731,1716,1224,1737,NA,1749,1734,1734,1737,NA,1626,1467,NA,NA,1410,1545,1575,591,789,1764,663,375,99,1659,1665,NA,78,165,327,NA,1347,NA,783,1707,1707,1650,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6048",135,303,303,222,222,303,237,NA,246,282,NA,288,279,222,222,NA,222,NA,288,264,237,303,222,261,288,303,237,NA,NA,NA,255,288,261,285,NA,222,261,NA,261,156,282,NA,288,NA,NA,261,138,285,276,264,303,288,222,237,162,303,225,174,276,NA,261,261,225,NA,264,174,NA,303,240,261,288,NA,303,135,258,261,261,222,264,222,264,NA,NA,261,261,261,300,264,222,NA,NA,225,273,276,237,264,288,222,285,NA,135,NA,261,261,NA,285,303,261,261,222,285,NA,264,135,237,261,303,288,303,264,192,222,NA,237,285,288,162,225,288,288,279,264,NA,288,288,285,288,264,285,222,288,303,288,NA,288,264,303,303,288,261,288,279,264,285,NA,288,303,222,222,264,264,288,177,288,174,222,303,279,75,174,285,NA,303,NA,261,279,276,303,279,222,NA,273,222,222,264,222,264,264,NA,NA,285,279,222,261,222,261,288,261,177,NA,261,261,288,276,285,288,288,261,288,288,288,222,NA,261,261,NA,462,261,237,303,288,NA,222,NA,288,264,285,285,285,288,288,231,261,NA,222,NA,222,264,264,303,222,222,303,261,264,222,261,231,303,222,288,159,165,303,NA,261,264,90,222,288,NA,NA,162,NA,135,135,261,288,261,261,303,279,285,261,237,288,126,222,288,276,288,234,225,273,222,264,264,303,303,279,222,303,261,300,303,279,285,222,264,261,261,264,261,261,297,237,429,261,NA,NA,222,303,288,261,222,NA,285,NA,261,NA,288,261,261,261,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7279",678,906,915,891,684,906,906,885,894,837,897,753,906,921,585,906,897,NA,891,897,861,906,897,840,897,906,906,768,NA,NA,891,876,897,918,897,684,897,834,897,768,897,642,897,NA,NA,918,897,918,897,825,846,897,918,906,756,906,864,900,897,897,834,891,897,NA,900,690,891,906,891,891,897,891,906,639,897,462,891,891,906,882,891,693,468,831,915,906,918,834,894,123,357,834,918,891,906,897,897,891,816,897,891,690,897,897,912,897,918,915,918,891,918,894,894,831,891,915,918,891,918,906,684,918,897,909,918,885,825,897,918,888,906,906,897,822,891,897,894,903,747,708,897,918,741,831,834,906,906,900,834,891,873,834,834,897,NA,891,918,837,765,837,900,891,426,891,834,897,906,NA,897,897,834,570,906,NA,897,906,891,906,777,738,897,897,822,834,834,834,825,834,795,825,897,891,897,897,834,831,891,897,780,897,816,897,894,834,888,891,894,891,876,690,897,810,894,834,207,822,891,741,816,906,876,831,840,888,837,834,834,891,897,918,834,897,375,891,834,831,891,834,897,915,768,891,918,891,891,849,897,834,906,918,897,891,897,918,897,918,915,891,897,762,897,891,897,891,777,831,816,891,897,894,906,906,897,891,918,894,891,897,897,906,894,891,891,918,897,891,891,906,906,906,594,915,897,684,906,891,897,747,900,897,891,729,897,894,906,891,894,897,897,627,801,918,834,897,891,891,888,498,897,891,744,897,900,816,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,918,NA,168,NA,NA,NA,NA,NA,NA,NA,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7324",693,693,693,693,693,693,771,648,693,693,693,693,693,693,693,693,693,NA,693,693,687,693,693,693,693,693,693,693,339,NA,693,693,693,693,693,693,693,693,693,693,693,579,693,NA,NA,693,693,693,693,570,693,693,693,693,693,693,693,693,693,693,693,693,693,NA,693,684,693,693,693,693,693,693,693,693,693,693,690,693,693,693,693,633,693,693,693,663,693,693,693,NA,690,693,693,693,693,693,693,693,693,693,693,696,693,693,693,693,570,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,501,693,693,693,693,693,693,693,693,681,693,693,693,693,693,693,693,693,693,693,618,NA,693,693,693,690,690,693,693,309,693,693,693,693,NA,693,693,693,642,693,NA,693,651,693,690,693,714,693,693,693,693,693,693,675,693,669,693,693,693,693,678,693,693,693,693,693,693,693,693,621,693,693,693,693,693,693,693,693,693,681,693,693,693,693,693,693,693,693,693,681,693,693,693,693,633,693,693,693,420,693,693,675,513,693,693,693,693,693,693,690,693,693,NA,693,693,693,693,693,693,693,693,NA,693,693,693,693,687,693,693,693,693,654,693,690,693,693,693,693,693,693,693,690,693,693,693,693,693,693,693,693,693,693,690,693,693,693,693,693,534,693,693,570,693,693,693,693,693,693,519,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5870",663,609,663,657,513,663,663,633,588,675,663,657,663,573,570,663,588,NA,663,663,537,663,555,663,657,594,588,660,123,NA,663,663,609,609,573,567,636,573,663,534,663,339,663,NA,NA,663,582,609,666,567,564,660,762,663,657,678,573,648,663,663,663,663,684,NA,681,441,594,663,573,594,681,573,75,339,75,636,666,663,663,576,567,249,693,609,663,609,453,663,642,NA,567,663,678,660,588,633,588,585,660,618,609,462,609,105,636,660,681,492,762,639,663,663,663,570,660,693,663,693,609,657,663,588,693,462,663,663,420,609,663,663,678,663,609,663,660,693,663,639,693,588,663,690,609,669,663,675,678,639,588,663,630,663,663,663,NA,663,549,609,204,663,663,654,249,612,594,663,NA,795,597,588,675,510,741,NA,663,375,609,693,NA,573,585,663,567,567,NA,567,588,567,525,339,609,75,588,588,594,663,678,288,663,588,663,NA,684,558,663,588,588,663,75,561,663,573,213,567,663,663,663,567,507,618,588,792,567,573,666,663,654,663,681,663,588,555,288,618,588,414,663,609,663,663,663,609,663,609,663,477,594,609,663,663,609,684,609,666,588,663,663,684,618,660,663,633,663,585,663,588,663,663,693,666,678,609,663,663,534,588,663,654,687,588,585,693,663,609,609,564,609,693,693,588,609,663,609,669,663,609,654,573,609,630,573,573,822,663,693,657,663,663,573,402,663,684,663,663,573,663,666,510,630,663,684,660,594,663,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6387",813,813,813,804,783,813,813,813,816,813,813,813,813,813,NA,813,813,NA,804,810,804,813,804,813,837,813,813,744,600,NA,816,579,804,795,810,804,804,813,813,804,813,789,813,NA,NA,813,810,804,804,789,810,813,804,813,804,813,816,813,813,801,807,816,816,NA,810,774,807,813,813,813,804,813,813,738,807,522,810,813,813,807,813,765,801,813,813,804,705,813,807,732,816,801,813,807,813,816,798,804,813,813,747,804,804,804,804,804,813,798,813,807,780,813,813,795,807,813,753,813,813,813,786,795,813,717,804,816,813,813,816,813,813,813,804,813,798,804,816,804,804,732,813,813,813,810,813,813,813,813,813,804,813,813,813,804,NA,813,780,813,294,813,804,807,768,804,804,807,813,NA,813,813,780,813,813,NA,813,804,813,696,813,816,816,804,807,813,804,813,789,813,810,804,804,369,813,804,813,813,813,747,810,804,813,813,813,804,813,801,813,813,813,813,813,813,813,813,813,807,813,813,804,813,813,705,813,813,813,780,780,756,804,816,813,813,804,801,813,789,813,813,813,783,804,807,813,813,813,804,807,813,813,816,810,813,747,813,813,816,804,807,813,786,813,816,813,816,813,774,789,780,813,813,813,813,804,807,813,813,810,804,813,813,804,777,807,807,816,810,732,813,813,813,813,813,813,810,813,813,804,813,804,813,786,789,804,813,813,804,804,810,810,813,792,813,813,813,813,813,813,759,798,813,807,813,813,813,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6492",429,546,546,519,462,546,543,495,546,537,546,537,546,513,537,546,546,NA,543,546,543,546,267,546,483,546,546,537,NA,NA,546,546,546,546,477,543,546,537,546,543,546,249,546,NA,NA,546,282,546,546,462,543,546,546,546,543,546,534,546,546,540,537,543,546,NA,546,399,537,546,546,546,546,546,546,384,546,537,546,546,537,NA,546,450,546,546,537,162,546,546,546,273,543,537,546,543,546,537,546,546,546,546,213,384,537,546,546,546,546,546,546,546,546,543,552,462,546,546,537,537,546,546,537,546,546,372,546,543,285,546,528,540,546,546,546,498,546,543,537,546,543,393,546,546,546,NA,537,543,546,546,483,546,546,537,546,546,NA,537,546,546,519,537,516,537,168,537,282,537,546,546,531,543,537,537,537,NA,546,537,546,546,546,NA,534,546,546,543,537,546,504,546,462,546,546,267,546,546,546,354,546,285,492,384,546,546,546,537,540,546,546,546,546,546,546,537,546,546,NA,543,546,519,546,546,282,546,465,546,537,546,546,537,546,264,537,546,546,537,537,NA,495,543,546,546,474,537,546,537,546,225,546,546,546,537,537,537,267,546,546,543,282,537,546,537,543,531,546,546,444,267,543,543,546,546,546,546,546,537,543,NA,546,546,546,546,543,537,543,543,543,546,543,381,546,507,543,546,546,531,546,546,546,444,528,507,537,546,546,546,546,546,546,546,543,546,531,546,537,546,537,468,540,384,519,603,537,546,543,540,543,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,282
"6034",435,603,603,315,603,603,552,312,426,501,336,603,603,504,483,603,327,NA,594,336,435,507,180,585,315,603,603,270,NA,NA,345,312,315,318,336,NA,312,594,498,NA,336,144,336,NA,NA,327,603,315,318,309,603,600,327,498,582,603,594,507,336,336,603,498,549,NA,603,NA,573,603,330,603,315,474,603,177,336,603,603,561,603,357,603,510,312,315,603,603,468,504,504,NA,NA,594,603,603,603,594,336,192,552,336,525,NA,312,309,315,327,603,603,603,336,603,336,603,417,504,603,603,603,603,603,594,312,NA,249,312,594,405,603,453,318,603,603,315,336,603,312,504,603,318,279,336,603,603,603,603,NA,603,603,603,552,309,603,603,315,NA,603,603,594,258,336,489,336,306,603,603,NA,603,594,315,594,429,210,603,NA,603,420,603,603,603,249,453,315,576,603,603,312,594,312,NA,NA,312,483,336,336,312,336,603,336,393,273,603,336,336,603,603,603,603,603,336,336,336,603,603,543,336,603,603,336,498,603,327,327,528,243,336,429,603,603,315,594,603,603,603,534,603,144,603,504,336,603,NA,312,603,603,336,147,306,603,603,582,594,336,537,603,336,336,573,336,315,594,594,336,312,369,NA,423,594,594,312,498,603,258,312,336,603,336,453,309,336,327,312,498,402,336,525,603,483,603,603,603,603,603,336,603,603,603,318,312,603,303,594,603,315,336,603,582,327,336,456,NA,327,603,603,336,336,465,603,NA,315,603,594,603,603,603,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7363",489,531,531,492,492,492,492,477,489,531,489,522,531,486,390,462,357,NA,531,516,393,492,480,504,393,492,492,390,NA,NA,516,486,480,507,489,477,507,465,474,312,489,390,483,NA,NA,489,NA,480,507,489,489,489,480,492,486,528,372,516,489,NA,492,390,486,NA,504,NA,486,525,105,531,480,489,531,360,489,531,489,492,531,378,516,288,507,300,531,504,480,489,486,NA,NA,486,531,516,390,489,489,492,366,489,489,390,480,507,486,507,531,459,504,495,483,474,NA,492,516,486,531,531,492,516,516,489,489,387,507,516,408,489,489,531,513,486,480,516,474,507,516,516,507,378,489,531,516,390,531,504,531,492,492,489,480,531,516,474,NA,486,531,360,486,489,507,516,225,486,NA,495,489,NA,342,489,522,390,492,NA,489,489,387,429,489,489,486,378,486,504,516,489,489,489,474,381,480,474,390,489,504,489,477,489,447,390,486,489,504,504,531,474,477,477,516,390,489,489,474,516,489,492,486,NA,390,489,NA,390,360,531,492,489,516,489,465,489,492,489,489,390,486,270,465,516,489,531,273,531,531,486,489,258,480,489,525,489,516,489,516,531,489,489,516,489,360,486,489,489,555,489,258,486,486,516,477,483,531,531,480,516,489,489,390,480,504,489,483,390,486,531,489,489,477,531,492,492,516,468,480,489,531,492,507,396,516,480,486,489,381,360,528,492,480,486,489,NA,489,531,492,489,489,360,492,129,480,486,489,474,486,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
